Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-13,2020,1,13,,-9,"",-16.8,"",-12.9,"",30.9,"",0,"",,,,,1.4,"",35,,8,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-14,2020,1,14,,-7.8,"",-20.3,"",-14.1,"",32.1,"",0,"",,,,,1.5,"",36,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-15,2020,1,15,,-2.8,"",-10.5,"",-6.7,"",24.7,"",0,"",,,,,2.5,"",41,,26,"",34,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-16,2020,1,16,,-2.7,"",-18.5,"",-10.6,"",28.6,"",0,"",,,,,0.8,"",39,,34,"",38,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-17,2020,1,17,,-15.8,"",-24.5,"",-20.2,"",38.2,"",0,"",,,,,0.1,"",37,,33,"",44,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-18,2020,1,18,,-13.1,"",-27.3,"",-20.2,"",38.2,"",0,"",,,,,1.7,"",37,,5,"",45,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-19,2020,1,19,,-9.5,"",-18.6,"",-14,"",32,"",0,"",,,,,2.7,"",45,,7,"",46,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-20,2020,1,20,,-12.6,"",-19.7,"",-16.1,"",34.1,"",0,"",,,,,0,"",45,,26,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-21,2020,1,21,,-11.9,"",-23.9,"",-17.9,"",35.9,"",0,"",,,,,0.5,"",38,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-22,2020,1,22,,-1.9,"",-12,"",-6.9,"",24.9,"",0,"",,,,,0.4,"",40,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-23,2020,1,23,,0.5,"",-6.4,"",-2.9,"",20.9,"",0,"",,,,,2.4,"",42,,25,"",33,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-24,2020,1,24,,-2,"",-5.5,"",-3.7,"",21.7,"",0,"",,,,,0,"",43,,8,"",32,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-25,2020,1,25,,-0.2,"",-5,"",-2.6,"",20.6,"",0,"",,,,,8.4,"",40,,7,"",34,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-26,2020,1,26,,0,"",-2,"",-1,"",19,"",0,"",,,,,6.7,"",46,,6,"",41,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-27,2020,1,27,,1.3,"",-3.9,"",-1.3,"",19.3,"",0,"",,,,,0.2,"",49,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-28,2020,1,28,,-2,"",-17.6,"",-9.8,"",27.8,"",0,"",,,,,0,"",47,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-29,2020,1,29,,-6.7,"",-17.9,"",-12.3,"",30.3,"",0,"",,,,,0,"",47,,31,"",32,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-30,2020,1,30,,-8.7,"",-25,"",-16.9,"",34.9,"",0,"",,,,,0,"",46,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-01-31,2020,1,31,,-5.2,"",-24.8,"",-15,"",33,"",0,"",,,,,0,"",46,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-01,2020,2,1,,-3.6,"",-11,"",-7.3,"",25.3,"",0,"",,,,,0.9,"",47,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-02,2020,2,2,,-2.7,"",-11.7,"",-7.2,"",25.2,"",0,"",,,,,0,"",47,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-03,2020,2,3,,-0.1,"",-6.5,"",-3.3,"",21.3,"",0,"",,,,,2.7,"",47,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-04,2020,2,4,,-1.3,"",-7.3,"",-4.3,"",22.3,"",0,"",,,,,0,"",50,,34,"",39,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-05,2020,2,5,,-5.2,"",-21.7,"",-13.4,"",31.4,"",0,"",,,,,0,"",48,,29,"",33,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-06,2020,2,6,,-4.9,"",-15.5,"",-10.2,"",28.2,"",0,"",,,,,7.9,"",48,,6,"",40,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-07,2020,2,7,,-5.4,"",-11.6,"",-8.5,"",26.5,"",0,"",,,,,17.4,"",70,,3,"",52,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-08,2020,2,8,,-11.5,"",-19.7,"",-15.6,"",33.6,"",0,"",,,,,0,"",76,,26,"",37,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-09,2020,2,9,,-11.2,"",-30.4,"",-20.8,"",38.8,"",0,"",,,,,0,"",67,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-10,2020,2,10,,-1.8,"",-11.7,"",-6.7,"",24.7,"",0,"",,,,,4.6,"",67,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-11,2020,2,11,,-1.8,"",-4.7,"",-3.2,"",21.2,"",0,"",,,,,0.1,"",68,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-12,2020,2,12,,-0.3,"",-6.7,"",-3.5,"",21.5,"",0,"",,,,,0.1,"",69,,22,"",39,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-13,2020,2,13,,-2.3,"",-19.5,"",-10.9,"",28.9,"",0,"",,,,,1.5,"",67,,7,"",36,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-14,2020,2,14,,-16.5,"",-31.7,"",-24.1,"",42.1,"",0,"",,,,,0,"",67,,33,"",33,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-15,2020,2,15,,-9.6,"",-32.8,"",-21.2,"",39.2,"",0,"",,,,,0,"",67,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-16,2020,2,16,,0.5,"",-11.7,"",-5.6,"",23.6,"",0,"",,,,,4.9,"",71,,25,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-17,2020,2,17,,-3.1,"",-28.6,"",-15.8,"",33.8,"",0,"",,,,,0,"",72,,31,"",31,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-18,2020,2,18,,2.7,"",-28.3,"",-12.8,"",30.8,"",0,"",,,,,9.2,"",70,,21,"",45,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-19,2020,2,19,,2.6,"",-21.7,"",-9.5,"",27.5,"",0,"",,,,,0.6,"",76,,26,"",66,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-20,2020,2,20,,-14,"",-28.9,"",-21.4,"",39.4,"",0,"",,,,,0,"",75,,27,"",41,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-21,2020,2,21,,-5.1,"",-34.8,"",-20,"",38,"",0,"",,,,,0,"",74,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-22,2020,2,22,,0.4,"",-11.8,"",-5.7,"",23.7,"",0,"",,,,,0.2,"",73,,24,"",44,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-23,2020,2,23,,4.3,"",-12.7,"",-4.2,"",22.2,"",0,"",,,,,0,"",72,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-24,2020,2,24,,7.1,"",-10.3,"",-1.6,"",19.6,"",0,"",,,,,0,"",70,,25,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-25,2020,2,25,,4.9,"",-11.3,"",-3.2,"",21.2,"",0,"",,,,,0,"",66,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-26,2020,2,26,,0.9,"",-9.2,"",-4.1,"",22.1,"",0,"",,,,,0,"",65,,8,"",49,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-27,2020,2,27,,0.4,"",-7.3,"",-3.5,"",21.5,"",0,"",,,,,12.5,"",65,,9,"",81,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-28,2020,2,28,,-7.3,"",-17.7,"",-12.5,"",30.5,"",0,"",,,,,0.6,"",76,,22,"",41,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-02-29,2020,2,29,,-8.1,"",-20.4,"",-14.2,"",32.2,"",0,"",,,,,0,"",73,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-01,2020,3,1,,-4.1,"",-20.1,"",-12.1,"",30.1,"",0,"",,,,,0,"",72,,23,"",31,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-02,2020,3,2,,-1.2,"",-22,"",-11.6,"",29.6,"",0,"",,,,,6.4,"",71,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-03,2020,3,3,,5.5,"",-2.6,"",1.5,"",16.5,"",0,"",,,,,4.4,"",74,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-04,2020,3,4,,2.2,"",-2.4,"",-0.1,"",18.1,"",0,"",,,,,11.9,"",69,,26,"",55,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-05,2020,3,5,,2.2,"",-6.7,"",-2.2,"",20.2,"",0,"",,,,,0,"",68,,28,"",34,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-06,2020,3,6,,-1.1,"",-8.4,"",-4.8,"",22.8,"",0,"",,,,,0,"",67,,7,"",34,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-07,2020,3,7,,-1.4,"",-16.2,"",-8.8,"",26.8,"",0,"",,,,,0,"",66,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-08,2020,3,8,,4.3,"",-7,"",-1.3,"",19.3,"",0,"",,,,,0,"",67,,23,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-09,2020,3,9,,0.6,"",-6.9,"",-3.2,"",21.2,"",0,"",,,,,5,"",65,,,M,,M
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-10,2020,3,10,,-0.6,"",-5.8,"",-3.2,"",21.2,"",0,"",,,,,17.1,"",73,,,M,,M
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-11,2020,3,11,,-1.3,"",-11.3,"",-6.3,"",24.3,"",0,"",,,,,0,"",70,,,M,,M
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-12,2020,3,12,,-2.3,"",-12,"",-7.1,"",25.1,"",0,"",,,,,0.5,"",70,,,M,,M
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-13,2020,3,13,,5.1,"",-2.3,"",1.4,"",16.6,"",0,"",,,,,37.2,"",69,,,M,,M
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-14,2020,3,14,,2.6,"",-8.5,"",-3,"",21,"",0,"",,,,,0,"",72,,28,"",74,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-15,2020,3,15,,-1.9,"",-11.8,"",-6.9,"",24.9,"",0,"",,,,,0,"",72,,31,"",32,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-16,2020,3,16,,-3.1,"",-15.4,"",-9.3,"",27.3,"",0,"",,,,,0,"",71,,,M,,M
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-17,2020,3,17,,2.7,"",-6.4,"",-1.9,"",19.9,"",0,"",,,,,19,"",71,,27,"",54,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-18,2020,3,18,,-0.8,"",-10,"",-5.4,"",23.4,"",0,"",,,,,0,"",85,,28,"",38,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-19,2020,3,19,,3.3,"",-4.7,"",-0.7,"",18.7,"",0,"",,,,,0,"",84,,5,"",36,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-20,2020,3,20,,6.5,"",-3,"",1.8,"",16.2,"",0,"",,,,,15,"",81,,30,"",56,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-21,2020,3,21,,-2.8,"",-14.2,"",-8.5,"",26.5,"",0,"",,,,,0,"",71,,27,"",43,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-22,2020,3,22,,-3.8,"",-19.5,"",-11.6,"",29.6,"",0,"",,,,,0,"",70,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-23,2020,3,23,,1.3,"",-14.8,"",-6.8,"",24.8,"",0,"",,,,,1.3,"",70,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-24,2020,3,24,,5.8,"",-7.2,"",-0.7,"",18.7,"",0,"",,,,,0,"",69,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-25,2020,3,25,,6.4,"",-7.3,"",-0.5,"",18.5,"",0,"",,,,,0,"",69,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-26,2020,3,26,,6.8,"",-5.7,"",0.5,"",17.5,"",0,"",,,,,7.4,"",68,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-27,2020,3,27,,5.3,"",-2.3,"",1.5,"",16.5,"",0,"",,,,,3.5,"",65,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-28,2020,3,28,,6.8,"",-7.1,"",-0.2,"",18.2,"",0,"",,,,,0,"",63,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-29,2020,3,29,,4.8,"",-2.9,"",1,"",17,"",0,"",,,,,25.2,"",61,,,M,,M
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-30,2020,3,30,,1.2,"",0.3,"",0.7,"",17.3,"",0,"",,,,,8.5,"",68,,7,"",51,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-03-31,2020,3,31,,5.1,"",-0.8,"",2.1,"",15.9,"",0,"",,,,,0,"",66,,6,"",43,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-01,2020,4,1,,2.8,"",0.3,"",1.6,"",16.4,"",0,"",,,,,0.2,"",64,,7,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-02,2020,4,2,,6,"",0.3,"",3.2,"",14.8,"",0,"",,,,,18.9,"",61,,5,"",36,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-03,2020,4,3,,8,"",1,"",4.5,"",13.5,"",0,"",,,,,0,"",55,,5,"",63,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-04,2020,4,4,,9,"",-1.3,"",3.8,"",14.2,"",0,"",,,,,0,"",44,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-05,2020,4,5,,7.9,"",-0.8,"",3.6,"",14.4,"",0,"",,,,,0.7,"",38,,32,"",31,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-06,2020,4,6,,8.2,"",-3.2,"",2.5,"",15.5,"",0,"",,,,,0,"",36,,28,"",58,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-07,2020,4,7,,5.5,"",-5.2,"",0.1,"",17.9,"",0,"",,,,,0,"",32,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-08,2020,4,8,,3.2,"",-6.4,"",-1.6,"",19.6,"",0,"",,,,,0,"",29,,10,"",31,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-09,2020,4,9,,2.7,"",-2.3,"",0.2,"",17.8,"",0,"",,,,,11.4,"",28,,7,"",50,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-10,2020,4,10,,6.1,"",0,"",3,"",15,"",0,"",,,,,0.8,"",33,,1,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-11,2020,4,11,,4.2,"",-2.6,"",0.8,"",17.2,"",0,"",,,,,0.4,"",30,,26,"",52,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-12,2020,4,12,,10.6,"",-6.5,"",2.1,"",15.9,"",0,"",,,,,0,"",27,,23,"",38,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-13,2020,4,13,,10.8,"",3.8,"",7.3,"",10.7,"",0,"",,,,,37.1,"",21,,25,"",61,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-14,2020,4,14,,5.7,"",-0.8,"",2.4,"",15.6,"",0,"",,,,,0,"",11,,26,"",58,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-15,2020,4,15,,3.9,"",-5.5,"",-0.8,"",18.8,"",0,"",,,,,3,"",6,,22,"",111,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-16,2020,4,16,,3.1,"",-7.5,"",-2.2,"",20.2,"",0,"",,,,,0.1,"",5,,24,"",40,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-17,2020,4,17,,3.4,"",-5.8,"",-1.2,"",19.2,"",0,"",,,,,0,"",2,,27,"",46,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-18,2020,4,18,,8.1,"",-6.7,"",0.7,"",17.3,"",0,"",,,,,0,"",1,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-19,2020,4,19,,8.9,"",-4.9,"",2,"",16,"",0,"",,,,,7.6,"",1,,27,"",36,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-20,2020,4,20,,3,"",-4.8,"",-0.9,"",18.9,"",0,"",,,,,0,"",1,,33,"",33,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-21,2020,4,21,,7.1,"",-5.9,"",0.6,"",17.4,"",0,"",,,,,4.7,"",1,,17,"",49,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-22,2020,4,22,,-0.3,"",-5.4,"",-2.8,"",20.8,"",0,"",,,,,0,"",1,,28,"",51,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-23,2020,4,23,,5.7,"",-6.6,"",-0.4,"",18.4,"",0,"",,,,,0,"",1,,25,"",50,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-24,2020,4,24,,10.5,"",-7.4,"",1.6,"",16.4,"",0,"",,,,,0,"",1,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-25,2020,4,25,,12.7,"",-4.8,"",3.9,"",14.1,"",0,"",,,,,0,"",0,,28,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-26,2020,4,26,,12.5,"",-2.3,"",5.1,"",12.9,"",0,"",,,,,0,"",,,7,"",38,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-27,2020,4,27,,10.1,"",2.9,"",6.5,"",11.5,"",0,"",,,,,0,"",,,6,"",47,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-28,2020,4,28,,12.1,"",-0.8,"",5.6,"",12.4,"",0,"",,,,,0,"",,,10,"",36,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-29,2020,4,29,,15.3,"",-1.5,"",6.9,"",11.1,"",0,"",,,,,0,"",,,8,"",39,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-04-30,2020,4,30,,7.1,"",5.6,"",6.4,"",11.6,"",0,"",,,,,12,"",,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-01,2020,5,1,,13.9,"",2.7,"",8.3,"",9.7,"",0,"",,,,,15.1,"",,,33,"",37,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-02,2020,5,2,,16.6,"",3.7,"",10.2,"",7.8,"",0,"",,,,,0,"",,,31,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-03,2020,5,3,,15.9,"",5.3,"",10.6,"",7.4,"",0,"",,,,,10.2,"",,,36,"",105,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-04,2020,5,4,,9.4,"",3.8,"",6.6,"",11.4,"",0,"",,,,,0.3,"",,,34,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-05,2020,5,5,,9.1,"",-0.4,"",4.3,"",13.7,"",0,"",,,,,0.9,"",,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-06,2020,5,6,,14.4,"",-2.6,"",5.9,"",12.1,"",0,"",,,,,0,"",,,31,"",48,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-07,2020,5,7,,15.2,"",-1.9,"",6.6,"",11.4,"",0,"",,,,,2.3,"",,,26,"",37,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-08,2020,5,8,,8.2,"",-1.5,"",3.3,"",14.7,"",0,"",,,,,0.5,"",,,22,"",42,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-09,2020,5,9,,6.6,"",0,"",3.3,"",14.7,"",0,"",,,,,0,"",,,30,"",47,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-10,2020,5,10,,8.3,"",0,"",4.2,"",13.8,"",0,"",,,,,0,"",,,25,"",57,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-11,2020,5,11,,12.6,"",1.6,"",7.1,"",10.9,"",0,"",,,,,1.7,"",,,20,"",32,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-12,2020,5,12,,9.3,"",-1.2,"",4.1,"",13.9,"",0,"",,,,,1.4,"",,,30,"",44,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-13,2020,5,13,,13.2,"",-3.4,"",4.9,"",13.1,"",0,"",,,,,0,"",,,30,"",47,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-14,2020,5,14,,18.4,"",-3.3,"",7.6,"",10.4,"",0,"",,,,,0,"",,,26,"",44,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-15,2020,5,15,,15.1,"",7.2,"",11.2,"",6.8,"",0,"",,,,,2.9,"",,,,"",,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-16,2020,5,16,,18.4,"",6.9,"",12.7,"",5.3,"",0,"",,,,,2.4,"",,,25,"",31,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-17,2020,5,17,,19.8,"",3.8,"",11.8,"",6.2,"",0,"",,,,,0,"",,,34,"",35,""
-71.38,46.8,QUEBEC/JEAN LESAGE INTL,701S001,2020-05-18,2020,5,18,,16.5,"",3.1,"",9.8,"",8.2,"",0,"",,,,,0,"",,,8,"",31,""
